id,first_name,last_name,full_name,team,position,status,hashtag,gsis_id,sleeper_id,sportradar_id,stats_id,swish_id,yahoo_id,rotowire_id,rotoworld_id,espn_id,fantasy_data_id
1,Daniel,Jones,Daniel Jones,NYG,QB,Active,#danieljones-NFL-NYG-8, 00-0035710,5870,0042266b-cb28-4012-bfd2-06650badad97,879981,879981,31838,13491,13963,3917792,20841
2,Kyric,McGowan,Kyric McGowan,WAS,WR,Active,#kyricmcgowan-NFL-WAS-83,,8595,c1ebe1f0-ca62-11ec-bdda-4fe5bed84950,,1055267,,16360,,,
3,Michael,Thomas,Michael Thomas,NO,WR,Inactive,#michaelthomas-NFL-NO-13,00-0032765,3199,90c1756d-1f47-41b7-89fe-b113c9850bc1,653699,653699,29281,10759,11222,2976316,17960
4,Makai,Polk,Makai Polk,NYG,WR,Active,#makaipolk-NFL-NYG-87,,8209,cbf4b630-c97d-11ec-a1a0-57a82b503f37,,1161426,,16099,,,
5,Malik,Turner,Malik Turner,SF,WR,Active,#malikturner-NFL-SF-17,00-0034867,5781,82a7e1ff-019a-4f4b-aeb6-c41420e44891,830686,830686,31777,13378,13906,3115928,20684
6,Michael,Warren,Michael Warren,DET,RB,Inactive,#michaelwarren-NFL-DET-0,,6992,4a096c4e-7738-43b3-984c-7ea604a96742,,,32972,14496,,4239083,21793
7,Calvin,Ridley,Calvin Ridley,ATL,WR,Inactive,#calvinridley-NFL-ATL-18,00-0034837,4981,926e2674-52d6-4cec-9991-46ee85cc8cfd,884013,884013,30996,12616,13137,3925357,19802
8,Kalil,Pimpleton,Kalil Pimpleton,NYG,WR,Active,#kalilpimpleton-NFL-NYG-81,,8248,580225c0-d321-11ec-8b77-45b1765fd110,,976983,,16168,,,
9,Albert,Wilson,Albert Wilson,LV,WR,Active,#albertwilson-NFL-LV-0,00-0030669,2025,2958ea86-e2dc-4719-93e5-cc9d093ca963,556955,556955,28046,9491,9572,17051,16308
10,Trent,Taylor,Trent Taylor,CIN,WR,Active,#trenttaylor-NFL-CIN-11,00-0033292,4218,3e2e74e9-18a8-4275-9437-b275db27e2ff,733849,733849,30290,11881,12305,3040569,19064
11,Demetric,Felton,Demetric Felton,CLE,RB,Active,#demetricfelton-NFL-CLE-25,,7609,0752f1c9-fc3e-44bc-b6ad-03f8f7f4191c,,914812,,15266,,,
12,MyCole,Pruitt,MyCole Pruitt,ATL,TE,Active,#mycolepruitt-NFL-ATL-85,00-0031585,2446,f22b34cf-6ecf-4522-9c77-1da275dfda7d,552586,552586,28531,10251,,2508256,16903
13,John,Kelly,John Kelly,CLE,RB,Active,#johnkelly-NFL-CLE-41,00-0034808,5076,27156b0b-e82d-4d02-8a04-ca1891d77110,879766,879766,31145,12555,13212,3915381,19957
14,Colt,McCoy,Colt McCoy,ARI,QB,Inactive,#coltmccoy-NFL-ARI-12,00-0027688,533,3699dfd9-d437-43f7-b674-adbb31e7e64b,306296,306296,24060,6444,5699,13199,11047
15,Chris,Lacy,Chris Lacy,LV,WR,Active,#chrislacy-NFL-LV-14,00-0034593,5661,b2c4ef6b-4caf-4f4e-9cdd-3bd9f2e38d01,835417,835417,31651,12952,,3122430,20511
16,Gerald,Everett,Gerald Everett,LAC,TE,Active,#geraldeverett-NFL-LAC-7,00-0033895,4089,ebeceb00-57e0-4b74-9cf7-853da2afed18,838487,838487,30157,11737,12284,3918639,18935
17,Cooper,Rush,Cooper Rush,DAL,QB,Active,#cooperrush-NFL-DAL-10,00-0033662,4574,4595c8ea-9d85-4504-8a34-2c8a02349105,694117,694117,30788,11841,,2972515,19461
18,Devine,Ozigbo,Devine Ozigbo,DEN,RB,Active,#devineozigbo-NFL-DEN-36, 00-0035184,6068,25bc08ac-8420-4340-94c6-93993ff87d6f,866115,866115,32390,13624,14045,3699935,20904
19,Kylen,Granson,Kylen Granson,IND,TE,Active,#kylengranson-NFL-IND-83,,7602,bcc0167c-05fd-4b23-981e-60b8784ceb33,,921050,,15245,,,
20,Marcedes,Lewis,Marcedes Lewis,GB,TE,Active,#marcedeslewis-NFL-GB-89,00-0024243,111,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,214197,214197,7777,4891,3615,9614,3061
21,Darrynton,Evans,Darrynton Evans,CHI,RB,Active,#darryntonevans-NFL-CHI-21,,7064,eb3c219d-6489-4f2f-a542-bdbf7423a325,,915030,32763,14400,,4036431,21845
22,James,Cook,James Cook,BUF,RB,Active,#jamescook-NFL-BUF-28,,8138,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,,1131012,,15876,,,
23,Chuba,Hubbard,Chuba Hubbard,CAR,RB,Active,#chubahubbard-NFL-CAR-30,,7594,32205e74-b23f-420a-b312-465b29260745,,1062047,,15242,,,
24,Corey,Davis,Corey Davis,NYJ,WR,Active,#coreydavis-NFL-NYJ-84,00-0033871,4036,e21e9081-44aa-464b-8d3e-83918d48b921,732121,732121,30118,11733,12169,3042778,18879
25,Olamide,Zaccheaus,Olamide Zaccheaus,ATL,WR,Active,#olamidezaccheaus-NFL-ATL-17, 00-0035208,6271,d8281390-f081-41e5-b55e-75779536fe94,883976,883976,32123,13833,,3917914,21142
26,Ko,Kieft,Ko Kieft,TB,TE,Active,#kokieft-NFL-TB-41,,8484,f96b8338-4ffb-4612-8c29-58dc3b12db69,,911239,,16282,,,
27,Taylor,Heinicke,Taylor Heinicke,WAS,QB,Active,#taylorheinicke-NFL-WAS-4,00-0031800,2711,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,599113,599113,28839,10179,10665,2565969,17179
28,Erik,Ezukanma,Erik Ezukanma,MIA,WR,Active,#erikezukanma-NFL-MIA-18,,8114,7934c2db-a5f1-404c-a313-74a8aacd5946,,1120915,,15815,,,
29,Patrick,Laird,Patrick Laird,TB,RB,Active,#patricklaird-NFL-TB-43, 00-0035342,6311,5c424ecf-07c8-471e-a400-8d5f834af2e0,835694,835694,32439,13913,,3127211,21211
30,Deon,Jackson,Deon Jackson,IND,RB,Active,#deonjackson-NFL-IND-35,,7551,3833681f-0164-4dbf-bfae-ea33115daafb,,1056950,,15635,,,
31,Joshua,Dobbs,Joshua Dobbs,CLE,QB,Active,#joshuadobbs-NFL-CLE-15,00-0033949,4179,15bedebc-839e-450a-86f6-1f5ad1f4f820,741262,741262,30248,11834,12335,3044720,19025
32,A.J.,Green,A.J. Green,ARI,WR,Active,#ajgreen-NFL-ARI-18,00-0027942,830,c9701373-23f6-4058-9189-8d9c085f3c49,458093,458093,24791,7241,6438,13983,12845
33,Kyle,Pitts,Kyle Pitts,ATL,TE,Inactive,#kylepitts-NFL-ATL-8,,7553,1f3deb24-9ff8-4769-8f42-825eff7742f6,,1123026,,15265,,,
34,Kirk,Merritt,Kirk Merritt,NO,WR,Active,#kirkmerritt-NFL-NO-33,,7351,521f597a-0709-4cc4-afab-72d93eccb5fc,,880022,33242,14861,,3915145,22339
35,Khalil,Herbert,Khalil Herbert,CHI,RB,Active,#khalilherbert-NFL-CHI-24,,7608,02af99e0-3c84-4d4e-937a-a9f29a02323b,,935104,,15281,,,
36,Zach,Ertz,Zach Ertz,ARI,TE,Active,#zachertz-NFL-ARI-86,00-0030061,1339,de3421f7-2147-4835-89a5-724e87bad463,503177,503177,26658,8781,8409,15835,14856
37,Shaq,Roland,Shaq Roland,CHI,WR,Active,#shaqroland-NFL-CHI-6,,5638,,694031,,31665,13242,,2978744,20606
38,Zack,Moss,Zack Moss,BUF,RB,Active,#zackmoss-NFL-BUF-20,,6845,d8fef424-aa41-4c26-9bce-1265b53cd5e2,,913170,32756,14564,,4035676,21784
39,Dontrell,Hilliard,Dontrell Hilliard,TEN,RB,Active,#dontrellhilliard-NFL-TEN-40,00-0034253,5536,ef21feb3-991e-42d7-bb16-8bc92f7894bf,821729,821729,31457,13135,13638,3126246,20566
40,Cethan,Carter,Cethan Carter,MIA,TE,Inactive,#cethancarter-NFL-MIA-82,00-0033338,4362,53fd9a69-1b10-4fd6-90e7-ee84cca9e041,728274,728274,30577,11889,,3040470,19219
41,Nikola,Kalinic,Nikola Kalinic,IND,TE,Active,#nikolakalinic-NFL-IND-48,,8107,6aed0540-7ec8-11ec-8905-19cf1c3e187f,,1166045,,15869,,,
42,Robert,Woods,Robert Woods,TEN,WR,Active,#robertwoods-NFL-TEN-2,00-0030431,1352,618bedee-9259-4536-b0ff-fec98d2a20de,555693,555693,26664,8628,8407,15880,14871
43,Salvon,Ahmed,Salvon Ahmed,MIA,RB,Active,#salvonahmed-NFL-MIA-26,,6918,0dbbd211-0372-4751-9751-e4df4ab1f8eb,,1049246,33265,14453,,4243315,21843
44,Ryan,Griffin,Ryan Griffin,TB,QB,Active,#ryangriffin-NFL-TB-4,00-0029857,1550,949c34b9-150a-4a1b-b884-1fcf1ebaabdf,466883,466883,26949,8923,8507,16140,15190
45,Tony,Pollard,Tony Pollard,DAL,RB,Active,#tonypollard-NFL-DAL-20, 00-0035261,5967,33b0227d-4c21-4e71-b4cd-be35f7db9123,880398,880398,31960,13590,14245,3916148,20912
46,Matt,Breida,Matt Breida,NYG,RB,Active,#mattbreida-NFL-NYG-31,00-0033308,4455,6249d2c0-75dc-4586-943b-1c103a9eb419,750097,750097,30552,12289,12678,3049916,19319
47,Jake,Browning,Jake Browning,CIN,QB,Active,#jakebrowning-NFL-CIN-6, 00-0035100,6111,f2f29019-7306-4b1c-a9d8-e9f802cb06e0,865844,865844,32138,13504,,3886812,21046
48,Demarcus,Robinson,Demarcus Robinson,BAL,WR,Active,#demarcusrobinson-NFL-BAL-10,00-0032775,3286,46b16198-116f-4913-85db-2bc21462bd66,727279,727279,29360,11163,11438,3043116,18047
49,Ihmir,Smith-Marsette,Ihmir Smith-Marsette,CHI,WR,Active,#ihmirsmithmarsette-NFL-CHI-17,,7559,39156891-0d05-470b-8b64-751602820bb1,,1059221,,15287,,,
50,Irvin,Charles,Irvin Charles,NYJ,WR,Active,#irvincharles-NFL-NYJ-82,,8861,f8578e10-d3bd-11ec-96a0-c3471a31202c,,883312,,16430,,,
51,C.J.,Saunders,C.J. Saunders,CAR,WR,Active,#cjsaunders-NFL-CAR-81,,8068,2da353f0-5570-4539-bd42-1b0a7c017210,,911712,,15775,,,
52,Kirk,Cousins,Kirk Cousins,MIN,QB,Active,#kirkcousins-NFL-MIN-8,00-0029604,1166,bbd0942c-6f77-4f83-a6d0-66ec6548019e,403308,403308,25812,8057,7486,14880,14252
53,Desmond,Ridder,Desmond Ridder,ATL,QB,Active,#desmondridder-NFL-ATL-4,,8159,6bf35760-217c-401d-b80b-2ae7cc5d7564,,1059684,,15928,,,
54,Damien,Williams,Damien Williams,ATL,RB,Inactive,#damienwilliams-NFL-ATL-6,00-0030874,1833,90908a56-901b-466d-8689-943075da96fe,691283,691283,28115,9644,9570,17359,16031
55,Brycen,Hopkins,Brycen Hopkins,LAR,TE,Inactive,#brycenhopkins-NFL-LAR-88,,6926,39cb1520-dda8-4167-95c4-4947c8383bc4,,880294,32806,14586,,3918003,21678
56,Jake,Luton,Jake Luton,NO,QB,Active,#jakeluton-NFL-NO-16,,7084,c81ae6df-f87f-4197-b68f-a460321b48b4,,821950,32859,14562,,3124900,21814
57,Ty,Johnson,Ty Johnson,NYJ,RB,Active,#tyjohnson-NFL-NYJ-25, 00-0035537,6039,96e6687b-2b89-4dd9-98df-6e7507cd82cf,877784,877784,32018,13587,14262,3915411,20837
58,Dennis,Houston,Dennis Houston,DAL,WR,Active,#dennishouston-NFL-DAL-17,,8801,2fb00370-d30e-11ec-8b77-45b1765fd110,,1058076,,16356,,,
59,Dezmon,Patmon,Dezmon Patmon,IND,WR,Active,#dezmonpatmon-NFL-IND-0,,6985,be29caf2-9942-4e21-939a-a29407555c56,,910629,32882,14643,,4054085,21959
60,Jamison,Crowder,Jamison Crowder,BUF,WR,Inactive,#jamisoncrowder-NFL-BUF-80,00-0031941,2410,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,599649,599649,28493,10224,10373,2576716,16866
61,John,Wolford,John Wolford,LAR,QB,Active,#johnwolford-NFL-LAR-13,00-0034899,5806,2ab1b694-1013-4661-85d4-55415d3b147f,836347,836347,31803,13403,,3124092,20703
62,Franko,House,Franko House,CHI,TE,Active,#frankohouse-NFL-CHI-0,,4930,,,,30721,,,,19432
63,Randall,Cobb,Randall Cobb,GB,WR,Active,#randallcobb-NFL-GB-18,00-0028002,928,3283f152-d373-43b3-b88f-f6f261c48e81,465949,465949,24851,7256,6497,14053,13227
64,Matt,Ryan,Matt Ryan,IND,QB,Active,#mattryan-NFL-IND-2,00-0026143,24,7e648a0b-fdc8-4661-a587-5826f2cac11b,216263,216263,8780,5610,4637,11237,732
65,Ben,Roethlisberger,Ben Roethlisberger,PIT,QB,Active,#benroethlisberger-NFL-PIT-7,00-0022924,138,ea357add-1a41-4a8b-8f34-bbfade7f4d98,246061,246061,6770,3764,1181,5536,3807
66,Hunter,Henry,Hunter Henry,NE,TE,Active,#hunterhenry-NFL-NE-85,00-0033090,3214,705899da-3c20-4bc3-b5d0-2e6e40655131,744425,744425,29269,10735,11299,3046439,17975
67,Aaron,Rodgers,Aaron Rodgers,GB,QB,Active,#aaronrodgers-NFL-GB-12,00-0023459,96,0ce48193-e2fa-466e-a986-33f751add206,213957,213957,7200,4307,3118,8439,2593
68,Chigoziem,Okonkwo,Chigoziem Okonkwo,TEN,TE,Active,#chigoziemokonkwo-NFL-TEN-85,,8210,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,,,,16042,,,
69,Zach,Terrell,Zach Terrell,BAL,QB,Active,#zachterrell-NFL-BAL-0,,4924,,652366,,30509,,,,19211
70,Drew,Estrada,Drew Estrada,HOU,WR,Active,#drewestrada-NFL-HOU-81,,8543,619eedb0-c968-11ec-89b7-476565ea032f,,919131,,16326,,,
71,DeAndre,Carter,DeAndre Carter,LAC,WR,Active,#deandrecarter-NFL-LAC-1,00-0031763,2750,9ae2584a-40c1-4b30-be34-a9567659eacd,612512,612512,28947,10234,10738,2580216,17218
72,Jameis,Winston,Jameis Winston,NO,QB,Active,#jameiswinston-NFL-NO-2,00-0031503,2306,fb3b36fc-b985-4807-8199-d038d7e62a93,691536,691536,28389,10037,9376,2969939,16762
73,Isaiah,Weston,Isaiah Weston,CLE,WR,Inactive,#isaiahweston-NFL-CLE-17,,8229,cefa3a60-d307-11ec-8b77-45b1765fd110,,921093,,16028,,,
74,Jerrion,Ealy,Jerrion Ealy,KC,RB,Inactive,#jerrionealy-NFL-KC-80,,8120,3e59ec20-ce0d-11ec-8f7c-f5226825ea6a,,1176738,,15987,,,
75,Cedrick,Wilson,Cedrick Wilson,MIA,WR,Active,#cedrickwilson-NFL-MIA-11, 00-0034418,5113,a964f59b-af2b-48e1-b64d-c376cc1d8c28,912061,912061,31178,12773,,4036335,20013
76,Courtland,Sutton,Courtland Sutton,DEN,WR,Active,#courtlandsutton-NFL-DEN-14,00-0034348,5045,b55ae5ba-593f-4560-9cab-14e10698e01d,838878,838878,31010,12586,13129,3128429,19800
77,Parris,Campbell,Parris Campbell,IND,WR,Active,#parriscampbell-NFL-IND-1, 00-0035639,5880,db0c3b1c-8d18-435a-864a-cdd696f963b6,836104,836104,31891,13525,14056,3121410,21005
78,Noah,Gray,Noah Gray,KC,TE,Active,#noahgray-NFL-KC-83,,7828,c97dfcb6-b999-476f-8487-f3848e92df17,,1056981,,15459,,,
79,Patrick,Mahomes,Patrick Mahomes,KC,QB,Active,#patrickmahomes-NFL-KC-15,00-0033873,4046,11cad59d-90dd-449c-a839-dddaba4fe16c,839031,839031,30123,11839,12142,3139477,18890
80,Kwamie,Lassiter,Kwamie Lassiter,CIN,WR,Active,#kwamielassiter-NFL-CIN-18,,8435,3b3c74f0-d2ee-11ec-96a0-c3471a31202c,,935156,,16517,,,
81,Cornell,Powell,Cornell Powell,KC,WR,Active,#cornellpowell-NFL-KC-14,,7541,bc25629f-1501-4f58-ae46-c6cf502a4b13,,913546,,15446,,,
82,Dameon,Pierce,Dameon Pierce,HOU,RB,Active,#dameonpierce-NFL-HOU-31,,8129,5d4ef6da-a6b5-4d9c-adc0-28dfdbe9315e,,1108998,,15875,,,
83,Teagan,Quitoriano,Teagan Quitoriano,HOU,TE,Inactive,#teaganquitoriano-NFL-HOU-84,,8227,06cb6aff-c81e-4553-95ba-467187f408d4,,1128538,,16034,,,
84,Ross,Dwelley,Ross Dwelley,SF,TE,Active,#rossdwelley-NFL-SF-82,00-0034073,5285,70473218-5ae3-47b4-86fd-151e68f1e8b9,752665,752665,31329,13030,,3120303,20361
85,Greg,Dortch,Greg Dortch,ARI,WR,Active,#gregdortch-NFL-ARI-83, 00-0035500,5970,4484c7d1-025a-4f26-8e9b-48503afb0c68,910852,910852,32523,13469,,4037235,21071
86,Eric,Ebron,Eric Ebron,PIT,TE,Inactive,#ericebron-NFL-PIT-85,00-0031387,2118,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,605752,605752,27538,9210,9390,16732,16451
87,Jamal,Agnew,Jamal Agnew,JAX,WR,Active,#jamalagnew-NFL-JAX-39,00-0033572,4198,c871b3a8-72c4-425e-a357-2de37e033c8d,,752646,30278,12205,,3061612,19044
88,Drake,London,Drake London,ATL,WR,Active,#drakelondon-NFL-ATL-5,,8112,5053f9ae-15d9-4730-833d-484886b6f890,,1178741,,15868,,,
89,Joe,Burrow,Joe Burrow,CIN,QB,Active,#joeburrow-NFL-CIN-9,,6770,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,,878785,32671,14442,14863,3915511,21693
90,Nick,Eubanks,Nick Eubanks,HOU,TE,Active,#nickeubanks-NFL-HOU-82,,7859,08d5875c-83aa-4ee8-aeab-dc3f7ee727e0,,946018,,15563,,,
91,Matt,Corral,Matt Corral,CAR,QB,Inactive,#mattcorral-NFL-CAR-9,,8164,d7f4a7fe-86b6-44d8-8944-58271f1299b1,,1105824,,15865,,,
92,Marquise,Goodwin,Marquise Goodwin,SEA,WR,Active,#marquisegoodwin-NFL-SEA-11,00-0030068,1346,bf52ff53-35a6-4696-ac6d-3fa952dc2c87,507478,507478,26701,8807,8461,15839,14865
93,Sony,Michel,Sony Michel,LAC,RB,Active,#sonymichel-NFL-LAC-20,00-0034845,4962,1376da0d-0448-4a37-bd99-842c4580eeda,823041,823041,31001,12880,13134,3128721,19828
94,Nyheim,Hines,Nyheim Hines,IND,RB,Active,#nyheimhines-NFL-IND-21,00-0034367,5347,ed5bcd2c-6335-4c0b-93b7-2116684a9b02,880146,880146,31074,12630,13209,3916430,19912
95,Keelan,Cole,Keelan Cole,LV,WR,Active,#keelancole-NFL-LV-84,00-0033681,4622,a8c96abf-a911-47a0-ac16-dd51a8782b5e,791008,791008,30396,12388,12539,3071572,19514
96,Mason,Schreck,Mason Schreck,HOU,TE,Active,#masonschreck-NFL-HOU-86,00-0033798,4229,ca6c7b35-6ae1-4ba7-ae98-1f26174e407d,694088,694088,30364,12224,,2972331,19075
97,Trevor,Lawrence,Trevor Lawrence,JAX,QB,Active,#trevorlawrence-NFL-JAX-16,,7523,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,,1110711,,15357,,,
98,Sam,Ehlinger,Sam Ehlinger,IND,QB,Inactive,#samehlinger-NFL-IND-4,,7583,59f4acd0-971a-4470-ab8d-17900a4b128a,,975829,,15328,,,
99,Jameson,Williams,Jameson Williams,DET,WR,Active,#jamesonwilliams-NFL-DET-9,,8148,590adb00-5598-47ad-b6d4-16a6c5519847,,1175184,,15849,,,
100,Nick,Bowers,Nick Bowers,CIN,TE,Active,#nickbowers-NFL-CIN-82,,7308,bd30c0ca-196e-4f7d-b37d-d4d52dd40b62,,883307,33315,14869,,3929633,21719
101,Adam,Trautman,Adam Trautman,NO,TE,Active,#adamtrautman-NFL-NO-82,,6869,4e14183b-f974-4745-9d7f-8f5eb2a92a7d,,875444,32775,14541,,3911853,21786
102,Joshua,Kelley,Joshua Kelley,LAC,RB,Active,#joshuakelley-NFL-LAC-25,,7045,62542e04-3c44-4b75-8165-be674c8be75f,,878371,32782,14494,,3910544,21776
103,Myles,Gaskin,Myles Gaskin,MIA,RB,Active,#mylesgaskin-NFL-MIA-3, 00-0035311,5980,cad49098-1523-4e52-9f50-caa3423e1bb6,865895,865895,32066,13505,14044,3886818,20768
104,Ty,Montgomery,Ty Montgomery,NE,RB,Inactive,#tymontgomery-NFL-NE-14,00-0032200,2399,0c39e276-7a5b-448f-a696-532506f1035a,598969,598969,28482,10216,10413,2577134,16855
105,Tom,Kennedy,Tom Kennedy,DET,WR,Active,#tomkennedy-NFL-DET-85, 00-0035544,6588,dc51b38c-dc82-44ee-a88b-764d681ce58a,837087,837087,32561,14246,,3126997,21556
106,Matt,Barkley,Matt Barkley,BUF,QB,Active,#mattbarkley-NFL-BUF-11,00-0030533,1338,da7cb0cc-543e-47d5-b29a-2ba2b341bd14,494493,494493,26721,8004,7421,15948,14855
107,Noah,Brown,Noah Brown,DAL,WR,Active,#noahbrown-NFL-DAL-85,00-0033591,4234,36f62824-1cdb-4e9e-8a11-55df97e562b9,836103,836103,30352,11849,,3121409,19080
108,Parker,Hesse,Parker Hesse,ATL,TE,Active,#parkerhesse-NFL-ATL-46, 00-0035572,6662,5aab93f1-bc81-4d83-b105-d579a14eb349,846264,846264,32588,14295,,3144991,21569
109,Davis,Mills,Davis Mills,HOU,QB,Active,#davismills-NFL-HOU-10,,7585,7d51fab7-2d52-4d19-a021-19a123af0d10,,1060311,,15542,,,
110,Teddy,Bridgewater,Teddy Bridgewater,MIA,QB,Active,#teddybridgewater-NFL-MIA-5,00-0031237,2152,d4cb52a9-f6b4-42ed-b40b-27bff5f1eea7,592195,592195,27560,9245,9274,16728,16497
111,Jaquarii,Roberson,Jaquarii Roberson,BUF,WR,Active,#jaquariiroberson-NFL-BUF-0,,8232,6b3dfc30-d30e-11ec-8b77-45b1765fd110,,977404,,15823,,,
112,Hunter,Kampmoyer,Hunter Kampmoyer,LAC,TE,Active,#hunterkampmoyer-NFL-LAC-87,,7938,d6e66d88-b014-4de0-84af-45358dc4bda0,,910567,,15765,,,
113,Montrell,Washington,Montrell Washington,DEN,WR,Active,#montrellwashington-NFL-DEN-12,,8475,90785e41-84ca-41b8-a7f8-47f20086275b,,1060650,,16272,,,
114,Mike,Harley,Mike Harley,CLE,WR,Active,#mikeharley-NFL-CLE-82,,8421,14114270-d307-11ec-8b77-45b1765fd110,,1051985,,16525,,,
115,Miles,Boykin,Miles Boykin,PIT,WR,Active,#milesboykin-NFL-PIT-13, 00-0035703,5965,d1ed6f8c-1611-4695-8b48-5adce0de50dd,884553,884553,31925,13553,14013,3932423,21037
116,Jason,Moore,Jason Moore,LAC,WR,Active,#jasonmoore-NFL-LAC-11, 00-0035432,6247,8346e196-ce56-4cfd-8438-f3c39131b327,1166990,1166990,32547,13999,,4069806,21178
117,Malik,Davis,Malik Davis,DAL,RB,Active,#malikdavis-NFL-DAL-34,,8800,7caf1f90-d30d-11ec-8b77-45b1765fd110,,975028,,15828,,,
118,Pierre,Strong,Pierre Strong,NE,RB,Active,#pierrestrong-NFL-NE-35,,8116,8a9a3c7f-57a1-4064-9bda-2c7fad7b5c01,,1050335,,16102,,,
119,Josh,Jacobs,Josh Jacobs,LV,RB,Active,#joshjacobs-NFL-LV-28, 00-0035700,5850,61694ab9-b099-408e-b48d-6a643dd069ec,944416,944416,31856,13582,14026,4047365,20824
120,Tre'Quan,Smith,Tre'Quan Smith,NO,WR,Active,#trequansmith-NFL-NO-10,00-0034765,5026,c65b8d70-ac93-4782-996a-ef96fd11047c,838415,838415,31061,12567,13196,3128451,19897
121,Austin,Ekeler,Austin Ekeler,LAC,RB,Active,#austinekeler-NFL-LAC-30,00-0033699,4663,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,790004,790004,30423,12401,12563,3068267,19562
122,Keenan,Allen,Keenan Allen,LAC,WR,Inactive,#keenanallen-NFL-LAC-13,00-0030279,1479,5f424505-f29f-433c-b3f2-1a143a04a010,557210,557210,26699,8627,8379,15818,15076
123,Eric,Saubert,Eric Saubert,DEN,TE,Active,#ericsaubert-NFL-DEN-82,00-0033576,4189,582dc00e-e7ec-4ca7-bff0-f7b1d604017b,694931,694931,30287,11897,,2975863,19035
124,Connor,Heyward,Connor Heyward,PIT,TE,Active,#connorheyward-NFL-PIT-83,,8181,62e96d7c-e4dd-4a90-8c3a-8017eb69120d,,1057457,,15916,,,
125,Rodney,Williams,Rodney Williams,PIT,TE,Active,#rodneywilliams-NFL-PIT-86,,8757,e480b9d0-d254-11ec-b16e-cf7159baf83d,,948705,,16480,,,
126,Raleigh,Webb,Raleigh Webb,BAL,WR,Active,#raleighwebb-NFL-BAL-87,,8732,7cb3d1f0-d085-11ec-8cbe-f58fdd592020,,921965,,16439,,,
127,Kyle,Allen,Kyle Allen,HOU,QB,Active,#kyleallen-NFL-HOU-3,00-0034577,5127,d2023f5b-f73b-43ad-a816-f10dadfdfaed,822350,822350,31301,12623,13495,3115293,20053
128,Jaylen,Waddle,Jaylen Waddle,MIA,WR,Active,#jaylenwaddle-NFL-MIA-17,,7526,0ff9a975-669d-4851-a95d-ab28d9fc29c4,,1125749,,15404,,,
129,Kaylon,Geiger,Kaylon Geiger,TB,WR,Active,#kaylongeiger-NFL-TB-80,,8863,55a87c10-d3d6-11ec-8afa-57d9afd0ecba,,,,16538,,,
130,Blake,Bortles,Blake Bortles,NO,QB,Active,#blakebortles-NFL-NO-6,00-0031407,1979,6723249c-5fb5-4b0a-9373-cb59cdc99ec8,562537,562537,27531,9277,9320,16724,16245
131,Antoine,Wesley,Antoine Wesley,ARI,WR,Inactive,#antoinewesley-NFL-ARI-13, 00-0035126,6165,8e43eb21-92e4-4720-8766-c9204259c063,924946,924946,32317,13447,,4043161,20979
132,George,Pickens,George Pickens,PIT,WR,Active,#georgepickens-NFL-PIT-14,,8137,018e8f25-54e5-44f1-967a-7ff237f1c52f,,1172053,,15853,,,
133,Geoff,Swaim,Geoff Swaim,TEN,TE,Active,#geoffswaim-NFL-TEN-87,00-0032141,2545,d0f9112d-2496-450a-9fc5-d2d01b4d2454,728021,728021,28634,10507,10617,3046704,17005
134,Kendrick,Bourne,Kendrick Bourne,NE,WR,Active,#kendrickbourne-NFL-NE-84,00-0033307,4454,5aba3610-ab55-4922-ac46-806ded5eb8bf,754412,754412,30551,11847,12677,3045523,19318
135,Rico,Dowdle,Rico Dowdle,DAL,RB,Active,#ricodowdle-NFL-DAL-23,,7021,bba755a2-63b6-4ac1-b806-0609816135de,,933480,33100,14657,,4038815,21952
136,Rashaad,Penny,Rashaad Penny,SEA,RB,Active,#rashaadpenny-NFL-SEA-20,00-0034750,4985,2b119688-83b5-4d19-acbf-fa2087035fae,840691,840691,30997,12830,13143,3139925,19799
137,Tay,Martin,Tay Martin,SF,WR,Active,#taymartin-NFL-SF-14,,8250,8d74f600-ca80-11ec-97ae-e1573849d1a6,,1065052,,15918,,,
138,Cameron,Batson,Cameron Batson,ATL,WR,Active,#cameronbatson-NFL-ATL-16,00-0034652,5289,54c60acc-65ac-4e63-a988-697ee26e862a,839009,839009,31623,13206,,3139456,20372
139,Davante,Adams,Davante Adams,LV,WR,Active,#davanteadams-NFL-LV-17,00-0031381,2133,e7d6ae25-bf15-4660-8b37-c37716551de3,611417,611417,27581,9455,9273,16800,16470
140,KJ,Hill,KJ Hill,LAC,WR,Active,#kjhill-NFL-LAC-84,,6866,a42da2a1-42c0-4d45-85f0-ab5c9af37e6f,,878782,32890,14414,,3915522,21758
141,Amon-Ra,St. Brown,Amon-Ra St. Brown,DET,WR,Active,#amonrastbrown-NFL-DET-14,,7547,26ef0447-29b8-4dd1-9831-dcbf8132bb74,,1127106,,15332,,,
